fips,county,state,state_abbr,location,total_population,poverty_rate,unemployment_rate,no_hs_diploma_rate,uninsured_rate,seniors_pct,youth_pct,disability_rate,single_parent_pct,svi_percentile,hospital_count,state_population,hospitals_per_100k,vulnerability_score,risk_category,access_category,priority_score,priority_level
1001020100,Autauga County,Alabama,AL,Census Tract 201; Autauga County; Alabama,1865,21.6,2.6,16.2,8.2,19.5,24.0,20.1,4.9,0.3635,0.0,5028092,0.0,26.64,Low Risk,Adequate Access,1,Low Priority
2020001731,Anchorage Municipality,Alaska,AK,Census Tract 17.31; Anchorage Municipality; Alaska,5993,17.1,9.2,10.6,18.7,21.6,20.1,13.6,8.7,0.9116,0.0,734821,0.0,30.13,Low Risk,Adequate Access,1,Low Priority
2020001732,Anchorage Municipality,Alaska,AK,Census Tract 17.32; Anchorage Municipality; Alaska,5974,12.1,9.1,8.1,15.8,16.3,20.1,15.3,5.6,0.4625,0.0,734821,0.0,25.09,Low Risk,Adequate Access,1,Low Priority
2020001801,Anchorage Municipality,Alaska,AK,Census Tract 18.01; Anchorage Municipality; Alaska,4443,12.1,3.4,3.0,13.3,8.2,24.0,9.3,3.6,0.3849,0.0,734821,0.0,17.86,Low Risk,Adequate Access,1,Low Priority
2020001802,Anchorage Municipality,Alaska,AK,Census Tract 18.02; Anchorage Municipality; Alaska,4791,12.8,3.2,11.3,8.3,10.6,19.7,10.2,8.0,0.7261,0.0,734821,0.0,16.98,Low Risk,Adequate Access,1,Low Priority
2020001900,Anchorage Municipality,Alaska,AK,Census Tract 19; Anchorage Municipality; Alaska,3131,26.7,6.3,10.1,14.4,8.5,12.4,14.1,8.6,0.8541,0.0,734821,0.0,27.14,Low Risk,Adequate Access,1,Low Priority
2020002000,Anchorage Municipality,Alaska,AK,Census Tract 20; Anchorage Municipality; Alaska,3386,36.1,9.8,14.1,22.7,12.6,13.1,21.0,6.9,0.941,0.0,734821,0.0,39.43,Moderate Risk,Adequate Access,2,Low Priority
2020002100,Anchorage Municipality,Alaska,AK,Census Tract 21; Anchorage Municipality; Alaska,3701,23.4,10.1,5.3,19.1,7.6,19.8,16.1,2.1,0.7461,0.0,734821,0.0,29.02,Low Risk,Adequate Access,1,Low Priority
2020002201,Anchorage Municipality,Alaska,AK,Census Tract 22.01; Anchorage Municipality; Alaska,5246,12.3,8.0,4.1,10.3,13.2,22.2,8.1,7.1,0.5015,0.0,734821,0.0,19.33,Low Risk,Adequate Access,1,Low Priority
2020002202,Anchorage Municipality,Alaska,AK,Census Tract 22.02; Anchorage Municipality; Alaska,2802,23.3,5.8,7.2,10.2,15.8,23.1,12.9,15.6,0.803,0.0,734821,0.0,25.89,Low Risk,Adequate Access,1,Low Priority
2020002301,Anchorage Municipality,Alaska,AK,Census Tract 23.01; Anchorage Municipality; Alaska,8922,5.2,2.0,4.1,5.0,9.4,28.7,7.3,5.5,0.3082,0.0,734821,0.0,10.52,Low Risk,Adequate Access,1,Low Priority
2020002302,Anchorage Municipality,Alaska,AK,Census Tract 23.02; Anchorage Municipality; Alaska,5092,17.0,7.7,3.3,16.0,8.8,25.4,6.2,7.4,0.6091,0.0,734821,0.0,21.84,Low Risk,Adequate Access,1,Low Priority
2020002304,Anchorage Municipality,Alaska,AK,Census Tract 23.04; Anchorage Municipality; Alaska,6385,23.3,7.9,2.5,9.1,9.2,25.9,5.4,5.6,0.6031,0.0,734821,0.0,21.55,Low Risk,Adequate Access,1,Low Priority
2020002305,Anchorage Municipality,Alaska,AK,Census Tract 23.05; Anchorage Municipality; Alaska,2620,17.2,1.7,15.6,8.5,6.5,29.5,3.6,13.1,0.5775,0.0,734821,0.0,15.38,Low Risk,Adequate Access,1,Low Priority
2020002400,Anchorage Municipality,Alaska,AK,Census Tract 24; Anchorage Municipality; Alaska,2893,11.5,5.6,7.1,22.5,17.0,17.5,11.7,6.1,0.5939,0.0,734821,0.0,26.17,Low Risk,Adequate Access,1,Low Priority
2020002501,Anchorage Municipality,Alaska,AK,Census Tract 25.01; Anchorage Municipality; Alaska,4292,16.4,0.7,5.6,7.9,13.1,17.2,9.2,7.7,0.3697,0.0,734821,0.0,18.38,Low Risk,Adequate Access,1,Low Priority
2020002502,Anchorage Municipality,Alaska,AK,Census Tract 25.02; Anchorage Municipality; Alaska,6059,23.0,2.8,5.2,24.1,7.6,24.8,12.1,10.1,0.6801,0.0,734821,0.0,28.04,Low Risk,Adequate Access,1,Low Priority
2020002601,Anchorage Municipality,Alaska,AK,Census Tract 26.01; Anchorage Municipality; Alaska,4703,13.5,3.2,4.4,11.4,10.8,25.7,13.7,9.6,0.7621,0.0,734821,0.0,19.71,Low Risk,Adequate Access,1,Low Priority
2020002602,Anchorage Municipality,Alaska,AK,Census Tract 26.02; Anchorage Municipality; Alaska,5880,11.3,5.0,2.4,11.7,9.5,21.4,11.5,2.6,0.3227,0.0,734821,0.0,18.28,Low Risk,Adequate Access,1,Low Priority
2020002603,Anchorage Municipality,Alaska,AK,Census Tract 26.03; Anchorage Municipality; Alaska,5900,9.8,6.9,10.3,7.0,12.1,23.4,10.3,11.4,0.5795,0.0,734821,0.0,16.61,Low Risk,Adequate Access,1,Low Priority
2020002711,Anchorage Municipality,Alaska,AK,Census Tract 27.11; Anchorage Municipality; Alaska,6516,4.3,5.4,0.3,5.8,10.9,28.9,8.9,0.8,0.1884,0.0,734821,0.0,12.37,Low Risk,Adequate Access,1,Low Priority
2020002712,Anchorage Municipality,Alaska,AK,Census Tract 27.12; Anchorage Municipality; Alaska,8917,16.0,2.7,8.7,14.7,14.7,24.3,12.8,3.8,0.728,0.0,734821,0.0,23.36,Low Risk,Adequate Access,1,Low Priority
2020002713,Anchorage Municipality,Alaska,AK,Census Tract 27.13; Anchorage Municipality; Alaska,4679,12.8,7.0,2.6,5.9,12.5,18.1,11.8,9.1,0.2688,0.0,734821,0.0,18.04,Low Risk,Adequate Access,1,Low Priority
2020002714,Anchorage Municipality,Alaska,AK,Census Tract 27.14; Anchorage Municipality; Alaska,4387,7.7,1.7,0.1,11.0,10.3,26.1,7.9,4.2,0.314,0.0,734821,0.0,14.76,Low Risk,Adequate Access,1,Low Priority
2020002811,Anchorage Municipality,Alaska,AK,Census Tract 28.11; Anchorage Municipality; Alaska,5874,8.9,6.0,3.9,8.3,13.3,16.5,11.8,6.3,0.6504,0.0,734821,0.0,17.39,Low Risk,Adequate Access,1,Low Priority
2020002812,Anchorage Municipality,Alaska,AK,Census Tract 28.12; Anchorage Municipality; Alaska,8823,14.9,1.2,3.4,7.3,11.1,29.2,9.2,2.6,0.1761,0.0,734821,0.0,16.84,Low Risk,Adequate Access,1,Low Priority
2020002813,Anchorage Municipality,Alaska,AK,Census Tract 28.13; Anchorage Municipality; Alaska,4638,5.5,2.4,3.1,5.1,18.8,21.5,9.5,3.0,0.0386,0.0,734821,0.0,14.8,Low Risk,Adequate Access,1,Low Priority
2020002821,Anchorage Municipality,Alaska,AK,Census Tract 28.21; Anchorage Municipality; Alaska,5037,6.3,4.6,1.4,10.6,14.7,26.0,9.7,4.9,0.2474,0.0,734821,0.0,16.81,Low Risk,Adequate Access,1,Low Priority
2020002822,Anchorage Municipality,Alaska,AK,Census Tract 28.22; Anchorage Municipality; Alaska,4533,12.1,3.7,2.2,8.3,15.4,23.8,10.3,4.0,0.0864,0.0,734821,0.0,18.56,Low Risk,Adequate Access,1,Low Priority
2020002823,Anchorage Municipality,Alaska,AK,Census Tract 28.23; Anchorage Municipality; Alaska,4821,2.6,7.3,1.7,4.2,19.5,22.4,6.7,3.4,0.0233,0.0,734821,0.0,13.9,Low Risk,Adequate Access,1,Low Priority
2020002900,Anchorage Municipality,Alaska,AK,Census Tract 29; Anchorage Municipality; Alaska,2211,16.1,7.0,4.5,12.8,17.0,12.9,12.2,0.0,0.2466,0.0,734821,0.0,24.38,Low Risk,Adequate Access,1,Low Priority
2020980000,Anchorage Municipality,Alaska,AK,Census Tract 9800; Anchorage Municipality; Alaska,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734821,0.0,0.0,Low Risk,Adequate Access,1,Low Priority
2020980100,Anchorage Municipality,Alaska,AK,Census Tract 9801; Anchorage Municipality; Alaska,4957,12.5,5.2,2.1,0.6,0.7,28.3,2.5,0.7,0.2224,0.0,734821,0.0,8.25,Low Risk,Adequate Access,1,Low Priority
2020980200,Anchorage Municipality,Alaska,AK,Census Tract 9802; Anchorage Municipality; Alaska,7857,22.3,9.2,3.3,0.7,1.5,34.8,4.9,4.8,0.4417,0.0,734821,0.0,14.74,Low Risk,Adequate Access,1,Low Priority
2050000100,Bethel Census Area,Alaska,AK,Census Tract 1; Bethel Census Area; Alaska,10867,50.6,21.7,22.2,12.3,7.8,37.9,13.7,8.1,0.928,0.0,734821,0.0,40.79,Moderate Risk,Limited Access,4,Medium Priority
2050000200,Bethel Census Area,Alaska,AK,Census Tract 2; Bethel Census Area; Alaska,6312,19.2,8.9,9.8,15.6,7.3,29.9,7.7,7.6,0.8904,0.0,734821,0.0,22.84,Low Risk,Adequate Access,1,Low Priority
2050000300,Bethel Census Area,Alaska,AK,Census Tract 3; Bethel Census Area; Alaska,1359,40.3,15.6,16.2,19.9,9.2,33.3,11.3,11.7,0.9181,0.0,734821,0.0,37.78,Moderate Risk,Adequate Access,2,Low Priority
2060000100,Bristol Bay Borough,Alaska,AK,Census Tract 1; Bristol Bay Borough; Alaska,854,10.5,2.7,5.0,19.1,12.6,19.1,14.9,2.2,0.4814,0.0,734821,0.0,22.68,Low Risk,Adequate Access,1,Low Priority
2063000200,Chugach Census Area,Alaska,AK,Census Tract 2; Chugach Census Area; Alaska,2534,9.4,12.5,7.5,16.8,15.7,20.5,11.9,4.6,0.6751,0.0,734821,0.0,24.1,Low Risk,Adequate Access,1,Low Priority
2063000300,Chugach Census Area,Alaska,AK,Census Tract 3; Chugach Census Area; Alaska,4466,11.3,7.0,4.2,13.5,11.8,22.4,18.1,5.7,0.7354,0.0,734821,0.0,22.25,Low Risk,Adequate Access,1,Low Priority
2066000100,Copper River Census Area,Alaska,AK,Census Tract 1; Copper River Census Area; Alaska,2614,21.4,6.5,7.6,19.6,17.2,26.5,19.0,6.1,0.7203,0.0,734821,0.0,31.62,Low Risk,Adequate Access,1,Low Priority
2068000100,Denali Borough,Alaska,AK,Census Tract 1; Denali Borough; Alaska,2101,9.3,1.9,3.3,3.0,14.1,12.9,11.5,1.3,0.2362,0.0,734821,0.0,14.27,Low Risk,Adequate Access,1,Low Priority
2070000100,Dillingham Census Area,Alaska,AK,Census Tract 1; Dillingham Census Area; Alaska,2567,38.4,16.3,14.8,17.8,14.6,31.4,11.1,12.1,0.96,0.0,734821,0.0,38.06,Moderate Risk,Adequate Access,2,Low Priority
2070000200,Dillingham Census Area,Alaska,AK,Census Tract 2; Dillingham Census Area; Alaska,2287,14.5,7.4,8.8,18.3,8.5,28.9,11.5,11.1,0.8262,0.0,734821,0.0,22.99,Low Risk,Adequate Access,1,Low Priority
2090000100,Fairbanks North Star Borough,Alaska,AK,Census Tract 1; Fairbanks North Star Borough; Alaska,1308,33.6,14.9,15.1,12.4,33.4,9.7,29.5,1.9,0.8666,0.0,734821,0.0,44.85,Moderate Risk,Adequate Access,2,Low Priority
2090000200,Fairbanks North Star Borough,Alaska,AK,Census Tract 2; Fairbanks North Star Borough; Alaska,3234,17.3,2.6,5.5,6.3,23.0,16.8,16.4,14.9,0.677,0.0,734821,0.0,24.1,Low Risk,Adequate Access,1,Low Priority
2090000300,Fairbanks North Star Borough,Alaska,AK,Census Tract 3; Fairbanks North Star Borough; Alaska,4959,27.5,8.3,7.4,11.1,10.1,27.9,17.3,9.9,0.7999,0.0,734821,0.0,28.0,Low Risk,Adequate Access,1,Low Priority
2090000400,Fairbanks North Star Borough,Alaska,AK,Census Tract 4; Fairbanks North Star Borough; Alaska,3951,14.0,4.1,5.1,10.1,10.9,26.1,14.9,7.7,0.6523,0.0,734821,0.0,19.96,Low Risk,Adequate Access,1,Low Priority
2090000500,Fairbanks North Star Borough,Alaska,AK,Census Tract 5; Fairbanks North Star Borough; Alaska,2683,14.1,19.5,3.4,16.5,9.2,10.9,14.3,3.3,0.6675,0.0,734821,0.0,26.29,Low Risk,Adequate Access,1,Low Priority
2090000600,Fairbanks North Star Borough,Alaska,AK,Census Tract 6; Fairbanks North Star Borough; Alaska,3544,10.8,4.4,9.1,13.2,14.8,16.7,18.1,4.0,0.5881,0.0,734821,0.0,22.27,Low Risk,Adequate Access,1,Low Priority
2090000700,Fairbanks North Star Borough,Alaska,AK,Census Tract 7; Fairbanks North Star Borough; Alaska,4379,19.2,0.9,4.2,7.0,19.8,23.2,16.8,14.6,0.6678,0.0,734821,0.0,23.77,Low Risk,Adequate Access,1,Low Priority
2090000800,Fairbanks North Star Borough,Alaska,AK,Census Tract 8; Fairbanks North Star Borough; Alaska,5159,17.7,2.7,2.4,9.7,14.6,26.7,7.3,8.1,0.5366,0.0,734821,0.0,20.35,Low Risk,Adequate Access,1,Low Priority
2090000900,Fairbanks North Star Borough,Alaska,AK,Census Tract 9; Fairbanks North Star Borough; Alaska,5437,9.4,5.9,0.4,12.5,8.8,21.0,12.8,3.4,0.2179,0.0,734821,0.0,18.13,Low Risk,Adequate Access,1,Low Priority
2090001000,Fairbanks North Star Borough,Alaska,AK,Census Tract 10; Fairbanks North Star Borough; Alaska,1201,11.1,2.9,11.0,10.2,26.4,18.5,16.1,4.4,0.6079,0.0,734821,0.0,24.29,Low Risk,Adequate Access,1,Low Priority
2090001200,Fairbanks North Star Borough,Alaska,AK,Census Tract 12; Fairbanks North Star Borough; Alaska,6536,2.0,4.6,7.2,6.8,15.0,24.1,9.5,4.2,0.2528,0.0,734821,0.0,13.21,Low Risk,Adequate Access,1,Low Priority
2090001300,Fairbanks North Star Borough,Alaska,AK,Census Tract 13; Fairbanks North Star Borough; Alaska,6174,13.5,1.7,4.9,5.3,18.7,20.1,11.8,5.9,0.4857,0.0,734821,0.0,18.89,Low Risk,Adequate Access,1,Low Priority
2090001401,Fairbanks North Star Borough,Alaska,AK,Census Tract 14.01; Fairbanks North Star Borough; Alaska,2509,14.0,5.0,5.5,12.2,19.7,32.5,10.6,6.7,0.4608,0.0,734821,0.0,23.16,Low Risk,Adequate Access,1,Low Priority
2090001402,Fairbanks North Star Borough,Alaska,AK,Census Tract 14.02; Fairbanks North Star Borough; Alaska,4493,15.7,8.4,5.3,16.6,12.8,18.4,11.5,2.3,0.3814,0.0,734821,0.0,24.59,Low Risk,Adequate Access,1,Low Priority
2090001501,Fairbanks North Star Borough,Alaska,AK,Census Tract 15.01; Fairbanks North Star Borough; Alaska,4299,13.5,1.2,7.9,7.1,4.7,24.2,15.4,5.7,0.4049,0.0,734821,0.0,15.49,Low Risk,Adequate Access,1,Low Priority
2090001502,Fairbanks North Star Borough,Alaska,AK,Census Tract 15.02; Fairbanks North Star Borough; Alaska,6072,11.9,9.3,6.9,7.1,8.2,30.8,17.4,9.1,0.3952,0.0,734821,0.0,18.77,Low Risk,Adequate Access,1,Low Priority
2090001600,Fairbanks North Star Borough,Alaska,AK,Census Tract 16; Fairbanks North Star Borough; Alaska,5362,8.4,5.0,7.9,6.0,13.2,25.4,9.8,3.7,0.3194,0.0,734821,0.0,15.27,Low Risk,Adequate Access,1,Low Priority
2090001700,Fairbanks North Star Borough,Alaska,AK,Census Tract 17; Fairbanks North Star Borough; Alaska,937,18.2,1.2,0.7,14.7,17.7,6.2,15.7,1.7,0.1212,0.0,734821,0.0,25.82,Low Risk,Adequate Access,1,Low Priority
2090001901,Fairbanks North Star Borough,Alaska,AK,Census Tract 19.01; Fairbanks North Star Borough; Alaska,5705,7.8,3.9,4.9,7.4,10.6,15.3,12.0,1.5,0.2633,0.0,734821,0.0,14.99,Low Risk,Adequate Access,1,Low Priority
2090001902,Fairbanks North Star Borough,Alaska,AK,Census Tract 19.02; Fairbanks North Star Borough; Alaska,5029,11.4,6.1,4.8,8.6,12.4,19.7,13.6,1.8,0.1322,0.0,734821,0.0,18.84,Low Risk,Adequate Access,1,Low Priority
2090980000,Fairbanks North Star Borough,Alaska,AK,Census Tract 9800; Fairbanks North Star Borough; Alaska,10005,12.6,5.2,1.4,1.9,0.0,33.9,2.4,3.1,0.4195,0.0,734821,0.0,8.6,Low Risk,Limited Access,3,Low Priority
2090980100,Fairbanks North Star Borough,Alaska,AK,Census Tract 9801; Fairbanks North Star Borough; Alaska,3323,20.2,13.8,4.8,2.9,1.0,35.8,6.5,3.2,0.396,0.0,734821,0.0,16.28,Low Risk,Adequate Access,1,Low Priority
2100000100,Haines Borough,Alaska,AK,Census Tract 1; Haines Borough; Alaska,2079,15.0,4.3,2.3,9.1,21.6,30.2,15.1,1.0,0.6171,0.0,734821,0.0,23.93,Low Risk,Adequate Access,1,Low Priority
2105000400,Hoonah-Angoon Census Area,Alaska,AK,Census Tract 4; Hoonah-Angoon Census Area; Alaska,2329,24.2,14.0,6.0,19.5,24.0,13.3,19.9,2.1,0.7821,0.0,734821,0.0,37.57,Moderate Risk,Adequate Access,2,Low Priority
2110000100,Juneau City and Borough,Alaska,AK,Census Tract 1; Juneau City and Borough; Alaska,4956,9.0,0.7,1.8,4.5,14.6,18.9,9.3,0.3,0.1125,0.0,734821,0.0,14.07,Low Risk,Adequate Access,1,Low Priority
2110000200,Juneau City and Borough,Alaska,AK,Census Tract 2; Juneau City and Borough; Alaska,7140,6.1,9.7,7.5,4.9,11.9,21.2,9.9,6.1,0.5258,0.0,734821,0.0,14.57,Low Risk,Adequate Access,1,Low Priority
2110000300,Juneau City and Borough,Alaska,AK,Census Tract 3; Juneau City and Borough; Alaska,5320,12.8,3.4,3.8,7.8,14.1,27.2,6.3,7.9,0.5741,0.0,734821,0.0,17.02,Low Risk,Adequate Access,1,Low Priority
2110000400,Juneau City and Borough,Alaska,AK,Census Tract 4; Juneau City and Borough; Alaska,4835,20.3,2.8,6.2,11.1,9.7,23.9,14.6,6.9,0.7814,0.0,734821,0.0,22.39,Low Risk,Adequate Access,1,Low Priority
2110000500,Juneau City and Borough,Alaska,AK,Census Tract 5; Juneau City and Borough; Alaska,3359,14.1,2.8,3.0,6.1,29.8,9.1,21.5,0.8,0.4078,0.0,734821,0.0,26.46,Low Risk,Adequate Access,1,Low Priority
2110000600,Juneau City and Borough,Alaska,AK,Census Tract 6; Juneau City and Borough; Alaska,6498,14.8,4.2,3.9,7.5,14.6,19.5,12.0,6.1,0.5203,0.0,734821,0.0,19.72,Low Risk,Adequate Access,1,Low Priority
2122000100,Kenai Peninsula Borough,Alaska,AK,Census Tract 1; Kenai Peninsula Borough; Alaska,388,31.8,11.9,5.7,37.9,2.6,12.4,10.9,5.5,0.6128,0.0,734821,0.0,38.57,Moderate Risk,Adequate Access,2,Low Priority
2122000200,Kenai Peninsula Borough,Alaska,AK,Census Tract 2; Kenai Peninsula Borough; Alaska,5747,25.6,10.7,6.1,16.5,21.1,24.2,23.1,4.5,0.8415,0.0,734821,0.0,35.77,Moderate Risk,Adequate Access,2,Low Priority
2122000300,Kenai Peninsula Borough,Alaska,AK,Census Tract 3; Kenai Peninsula Borough; Alaska,733,16.2,8.7,7.6,18.4,14.2,21.4,14.1,0.0,0.3272,0.0,734821,0.0,26.92,Low Risk,Adequate Access,1,Low Priority
2122000400,Kenai Peninsula Borough,Alaska,AK,Census Tract 4; Kenai Peninsula Borough; Alaska,7389,16.7,9.8,6.1,14.1,24.3,16.8,19.0,0.9,0.5228,0.0,734821,0.0,30.47,Low Risk,Adequate Access,1,Low Priority
2122000500,Kenai Peninsula Borough,Alaska,AK,Census Tract 5; Kenai Peninsula Borough; Alaska,7208,19.2,6.0,2.6,9.3,17.0,24.7,16.6,5.2,0.6946,0.0,734821,0.0,25.12,Low Risk,Adequate Access,1,Low Priority
2122000600,Kenai Peninsula Borough,Alaska,AK,Census Tract 6; Kenai Peninsula Borough; Alaska,7477,21.7,8.6,6.4,7.8,11.5,24.2,12.1,7.9,0.6273,0.0,734821,0.0,23.07,Low Risk,Adequate Access,1,Low Priority
2122000701,Kenai Peninsula Borough,Alaska,AK,Census Tract 7.01; Kenai Peninsula Borough; Alaska,5736,19.0,4.2,6.4,19.8,14.4,19.1,11.8,2.5,0.3916,0.0,734821,0.0,27.04,Low Risk,Adequate Access,1,Low Priority
2122000702,Kenai Peninsula Borough,Alaska,AK,Census Tract 7.02; Kenai Peninsula Borough; Alaska,4722,7.7,5.7,4.9,6.7,17.3,27.1,11.2,6.7,0.401,0.0,734821,0.0,17.32,Low Risk,Adequate Access,1,Low Priority
2122000800,Kenai Peninsula Borough,Alaska,AK,Census Tract 8; Kenai Peninsula Borough; Alaska,4176,24.5,9.2,8.9,14.2,27.2,18.9,25.4,2.3,0.5864,0.0,734821,0.0,36.66,Moderate Risk,Adequate Access,2,Low Priority
2122000900,Kenai Peninsula Borough,Alaska,AK,Census Tract 9; Kenai Peninsula Borough; Alaska,2586,12.3,3.0,4.3,11.7,17.4,21.9,11.2,3.7,0.3285,0.0,734821,0.0,20.96,Low Risk,Adequate Access,1,Low Priority
2122001000,Kenai Peninsula Borough,Alaska,AK,Census Tract 10; Kenai Peninsula Borough; Alaska,4455,22.2,10.3,5.0,10.2,22.9,19.3,16.0,4.1,0.7405,0.0,734821,0.0,30.01,Low Risk,Adequate Access,1,Low Priority
2122001100,Kenai Peninsula Borough,Alaska,AK,Census Tract 11; Kenai Peninsula Borough; Alaska,3641,22.6,6.4,8.7,14.2,17.9,25.1,13.9,4.3,0.6092,0.0,734821,0.0,28.57,Low Risk,Adequate Access,1,Low Priority
2122001200,Kenai Peninsula Borough,Alaska,AK,Census Tract 12; Kenai Peninsula Borough; Alaska,926,22.6,1.3,5.5,17.3,24.8,23.3,16.7,3.2,0.6199,0.0,734821,0.0,31.84,Low Risk,Adequate Access,1,Low Priority
2122001300,Kenai Peninsula Borough,Alaska,AK,Census Tract 13; Kenai Peninsula Borough; Alaska,4051,13.3,3.2,4.8,12.3,16.6,23.1,6.1,5.5,0.4864,0.0,734821,0.0,20.07,Low Risk,Adequate Access,1,Low Priority
2130000101,Ketchikan Gateway Borough,Alaska,AK,Census Tract 1.01; Ketchikan Gateway Borough; Alaska,2594,9.6,0.9,4.0,7.8,20.6,20.0,13.9,1.7,0.2371,0.0,734821,0.0,19.3,Low Risk,Adequate Access,1,Low Priority
2130000102,Ketchikan Gateway Borough,Alaska,AK,Census Tract 1.02; Ketchikan Gateway Borough; Alaska,504,8.5,4.5,0.0,9.9,22.4,13.1,1.4,2.8,0.0384,0.0,734821,0.0,17.99,Low Risk,Adequate Access,1,Low Priority
2130000200,Ketchikan Gateway Borough,Alaska,AK,Census Tract 2; Ketchikan Gateway Borough; Alaska,4352,18.0,4.2,6.9,10.9,17.2,21.1,13.8,6.4,0.7991,0.0,734821,0.0,24.13,Low Risk,Adequate Access,1,Low Priority
2130000300,Ketchikan Gateway Borough,Alaska,AK,Census Tract 3; Ketchikan Gateway Borough; Alaska,3816,28.1,6.1,6.6,11.3,12.5,21.8,15.3,6.8,0.8632,0.0,734821,0.0,28.09,Low Risk,Adequate Access,1,Low Priority
2130000400,Ketchikan Gateway Borough,Alaska,AK,Census Tract 4; Ketchikan Gateway Borough; Alaska,2644,6.2,4.1,3.1,5.8,17.0,22.5,15.7,1.8,0.3372,0.0,734821,0.0,16.92,Low Risk,Adequate Access,1,Low Priority
2150000100,Kodiak Island Borough,Alaska,AK,Census Tract 1; Kodiak Island Borough; Alaska,1731,17.9,8.2,12.0,19.8,17.2,20.8,5.1,7.9,0.6495,0.0,734821,0.0,26.83,Low Risk,Adequate Access,1,Low Priority
2150000200,Kodiak Island Borough,Alaska,AK,Census Tract 2; Kodiak Island Borough; Alaska,6681,12.3,6.3,8.9,14.4,11.5,24.6,9.4,4.2,0.7428,0.0,734821,0.0,20.45,Low Risk,Adequate Access,1,Low Priority
2150000300,Kodiak Island Borough,Alaska,AK,Census Tract 3; Kodiak Island Borough; Alaska,1881,19.4,2.9,14.7,13.8,16.9,20.6,14.3,4.9,0.8565,0.0,734821,0.0,25.74,Low Risk,Adequate Access,1,Low Priority
2150000400,Kodiak Island Borough,Alaska,AK,Census Tract 4; Kodiak Island Borough; Alaska,659,18.1,8.9,3.4,5.5,28.5,7.9,18.5,2.5,0.8513,0.0,734821,0.0,28.36,Low Risk,Adequate Access,1,Low Priority
2150000500,Kodiak Island Borough,Alaska,AK,Census Tract 5; Kodiak Island Borough; Alaska,2113,16.1,0.0,0.7,0.1,1.8,32.8,2.6,1.8,0.1569,0.0,734821,0.0,8.67,Low Risk,Adequate Access,1,Low Priority
2158000100,Kusilvak Census Area,Alaska,AK,Census Tract 1; Kusilvak Census Area; Alaska,8372,53.1,20.9,18.6,14.1,6.1,41.2,13.7,17.4,0.9462,0.0,734821,0.0,41.9,Moderate Risk,Adequate Access,2,Low Priority
2164000100,Lake and Peninsula Borough,Alaska,AK,Census Tract 1; Lake and Peninsula Borough; Alaska,999,26.9,14.0,9.2,31.5,9.2,25.5,13.7,10.7,0.8706,0.0,734821,0.0,37.18,Moderate Risk,Adequate Access,2,Low Priority
2170000101,Matanuska-Susitna Borough,Alaska,AK,Census Tract 1.01; Matanuska-Susitna Borough; Alaska,512,25.4,8.5,7.3,22.9,31.4,8.2,11.1,2.6,0.4501,0.0,734821,0.0,38.45,Moderate Risk,Adequate Access,2,Low Priority
2170000102,Matanuska-Susitna Borough,Alaska,AK,Census Tract 1.02; Matanuska-Susitna Borough; Alaska,2568,28.2,9.9,6.4,17.2,16.4,25.7,8.6,3.4,0.52,0.0,734821,0.0,31.42,Low Risk,Adequate Access,1,Low Priority
2170000200,Matanuska-Susitna Borough,Alaska,AK,Census Tract 2; Matanuska-Susitna Borough; Alaska,1822,24.0,12.5,6.8,13.8,19.5,13.6,20.2,3.6,0.6357,0.0,734821,0.0,32.96,Low Risk,Adequate Access,1,Low Priority
2170000300,Matanuska-Susitna Borough,Alaska,AK,Census Tract 3; Matanuska-Susitna Borough; Alaska,7658,11.2,7.3,4.9,14.7,15.7,26.8,13.9,6.6,0.5496,0.0,734821,0.0,23.1,Low Risk,Adequate Access,1,Low Priority
2170000401,Matanuska-Susitna Borough,Alaska,AK,Census Tract 4.01; Matanuska-Susitna Borough; Alaska,1613,34.1,12.6,8.8,17.0,16.7,17.5,15.7,5.9,0.7352,0.0,734821,0.0,36.76,Moderate Risk,Adequate Access,2,Low Priority
2170000402,Matanuska-Susitna Borough,Alaska,AK,Census Tract 4.02; Matanuska-Susitna Borough; Alaska,1951,23.2,8.0,8.9,13.9,23.0,24.4,14.1,2.7,0.5626,0.0,734821,0.0,31.03,Low Risk,Adequate Access,1,Low Priority
2170000501,Matanuska-Susitna Borough,Alaska,AK,Census Tract 5.01; Matanuska-Susitna Borough; Alaska,1787,19.5,5.3,10.4,19.6,17.5,17.9,16.2,5.6,0.5283,0.0,734821,0.0,29.79,Low Risk,Adequate Access,1,Low Priority
2170000502,Matanuska-Susitna Borough,Alaska,AK,Census Tract 5.02; Matanuska-Susitna Borough; Alaska,2136,16.5,6.8,4.6,13.4,10.8,20.8,9.9,5.4,0.5429,0.0,734821,0.0,21.92,Low Risk,Adequate Access,1,Low Priority
2170000601,Matanuska-Susitna Borough,Alaska,AK,Census Tract 6.01; Matanuska-Susitna Borough; Alaska,6216,9.9,5.6,6.6,10.3,12.1,30.1,10.7,7.4,0.4487,0.0,734821,0.0,17.9,Low Risk,Adequate Access,1,Low Priority
2170000603,Matanuska-Susitna Borough,Alaska,AK,Census Tract 6.03; Matanuska-Susitna Borough; Alaska,7620,16.0,8.4,6.2,12.6,8.6,31.7,16.9,4.5,0.4896,0.0,734821,0.0,22.87,Low Risk,Adequate Access,1,Low Priority
